time,valeur,valeur_lisse
2010-04-01,139.1,113.38999999999999
2010-05-01,113.26,115.38416666666666
2010-05-01,91.57,111.67333333333333
2010-05-01,139.5,114.09083333333335
2010-06-01,113.18,116.0
2010-06-01,91.5,112.15833333333335
2010-06-01,139.4,114.47000000000001
2010-07-01,112.76,116.29
2010-07-01,91.16,114.515
2010-07-01,138.9,114.54833333333333
2010-08-01,113.85,114.62416666666667
2010-08-01,92.04,114.685
2010-08-01,140.2,114.77666666666669
2010-09-01,140.2,117.02166666666669
2010-09-01,113.84,118.8775
2010-09-01,92.04,114.9225
2010-10-01,140.4,117.19083333333333
2010-10-01,113.97,119.06333333333333
2010-10-01,92.14,115.125
2010-11-01,92.27,113.4175
2010-11-01,140.6,117.53750000000001
2010-11-01,114.13,115.47333333333334
2010-12-01,141.3,117.76083333333332
2010-12-01,92.71,117.81666666666666
2010-12-01,114.67,115.68916666666667
2011-01-01,140.8,115.73916666666668
2011-01-01,92.38,113.95083333333334
2011-01-01,114.27,115.80333333333334
2011-02-01,93.8,111.92
2011-02-01,116.02,112.09083333333332
2011-02-01,142.9,116.32083333333333
2011-03-01,94.59,116.51416666666667
2011-03-01,117.0,114.5475
2011-03-01,144.1,117.045
2011-04-01,117.42,115.055
2011-04-01,144.6,119.37916666666666
2011-04-01,94.93,117.73416666666667
2011-05-01,117.56,115.7975
2011-05-01,95.04,116.01916666666665
2011-05-01,144.8,118.56333333333333
2011-06-01,144.7,122.80499999999999
2011-06-01,94.98,121.05166666666666
2011-06-01,117.48,118.93333333333332
2011-07-01,116.4,120.75083333333333
2011-07-01,143.4,122.95083333333334
2011-07-01,94.11,118.78500000000001
2011-08-01,145.4,121.11666666666667
2011-08-01,95.41,117.0175
2011-08-01,118.02,118.94166666666666
2011-09-01,118.19,118.99416666666667
2011-09-01,95.55,119.03666666666668
2011-09-01,145.6,119.10333333333334
2011-10-01,118.28,116.90166666666666
2011-10-01,145.7,121.12833333333334
2011-10-01,95.63,119.3075
2011-11-01,146.2,121.79083333333334
2011-11-01,95.92,117.83416666666666
2011-11-01,118.65,119.87916666666666
2011-12-01,146.1,119.9375
2011-12-01,95.87,119.97583333333334
2011-12-01,118.58,120.0225
2012-01-01,145.3,122.28166666666668
2012-01-01,95.36,122.26583333333333
2012-01-01,117.95,119.96166666666666
2012-02-01,147.6,122.40499999999999
2012-02-01,96.87,118.33583333333333
2012-02-01,119.82,120.35166666666667
2012-03-01,97.33,116.27916666666665
2012-03-01,120.38,118.3175
2012-03-01,148.3,120.78833333333334
2012-04-01,120.91,118.68916666666668
2012-04-01,148.9,123.10833333333333
2012-04-01,97.75,121.3725
2012-05-01,120.71,119.32333333333334
2012-05-01,148.7,123.76833333333333
2012-05-01,97.59,122.07166666666666
2012-06-01,120.51,119.81416666666667
2012-06-01,148.5,124.11666666666666
2012-06-01,97.43,122.25083333333333
2012-07-01,119.52,124.10000000000001
2012-07-01,96.63,122.12083333333334
2012-07-01,147.2,122.02916666666665
2012-08-01,98.11,120.12916666666666
2012-08-01,121.36,117.83416666666666
2012-08-01,149.5,122.14666666666666
2012-09-01,98.62,120.30583333333334
2012-09-01,121.99,118.08
2012-09-01,150.3,122.47250000000001
2012-10-01,122.06,122.60166666666667
2012-10-01,150.4,122.76
2012-10-01,98.68,122.86416666666666
2012-11-01,98.51,121.11333333333333
2012-11-01,121.85,123.21499999999999
2012-11-01,150.1,123.45666666666666
2012-12-01,121.53,125.40833333333332
2012-12-01,149.7,127.77
2012-12-01,98.25,123.49916666666667
2013-01-01,97.41,123.39833333333333
2013-01-01,120.48,123.2725
2013-01-01,148.4,123.11416666666666
2013-02-01,99.24,121.21249999999999
2013-02-01,122.75,118.90833333333332
2013-02-01,151.2,123.28500000000001
